country,name,slug
"BE","Volkoren pannenkoekenmix","volkoren-pannenkoekenmix"
"BE","Spies","spies"
"BE","Magere spekblokjes","magere-spekblokjes"
"BE","Dadelstukjes","dadelstukjes"
"US","Chipotle Seitan Crumbles (Soy, Wheat)","chipotle-seitan-crumbles-soy-wheat"
"US","Lettuce, Baby Gem","lettuce-baby-gem"
"AU","kecap manis","kecap-manis"
"AU","beef stroganoff strips","beef-stroganoff-strips"
"GB","Polenta","polenta"
"GB","Garlic Naan","garlic-naan"
"DE","Joghurt, Rahm","joghurt-rahm"
"DE","Agnolotti","agnolotti"
"DE","Landkresse","landkresse"
"DE","Macadamia-Nüsse (Bruch)","macadamia-nusse-bruch"
"AT","Zahnstocher","zahnstocher"
"AT","Basmati-Naturreis","basmati-naturreis"
"AT","Weißweinessig","weiszweinessig"
"AT","Tortilla-Wraps","tortilla-wraps"
"AT","Hähnchenfilets","hahnchenfilets"
"AT","Kochbanane","kochbanane"
"AT","Senfsamen, schwarz","senfsamen-schwarz"
"AT","Curry Pulver","curry-pulver"
"AT","Zitrone, bio","zitrone-bio"
"AT","Chili-Nudeln","chili-nudeln"
"AT","Paprika, edelsüß","paprika-edelsusz"
"DE","Hähnchenbrustfilet","hahnchenbrustfilet"
"DE","Fischsoße","fischsosze"
"DE","Gewürzmischung (Currypulver, milder Cayennepfeffer)","gewurzmischung-currypulver-milder-cayennepfeffer"
"DE","Baby-Spinat","baby-spinat"
"AT","Joghurt, Rahm","joghurt-rahm"
"AT","Stangenbohnen","stangenbohnen"
"AT","Landkresse","landkresse"
"AT","Agnolotti","agnolotti"
"AT","Macadamia-Nüsse (Bruch)","macadamia-nusse-bruch"
"AT","Hähnchenbrustfilet","hahnchenbrustfilet"
"AT","Gewürzmischung (Currypulver, milder Cayennepfeffer)","gewurzmischung-currypulver-milder-cayennepfeffer"
"AT","Fischsoße","fischsosze"
"AT","Baby-Spinat","baby-spinat"
"AT","Szechuan Pfeffer","szechuan-pfeffer"
"AT","Passionsfrucht","passionsfrucht"
"AT","Glasnudeln","glasnudeln"
"NL","Rode lamuyo-paprika","rode-lamuyo-paprika"
"NL","Oosterse notenmix","oosterse-notenmix"
"NL","Groene tijgertomaat","groene-tijgertomaat"
"NL","Schuimpjes","schuimpjes"
"NL","Kipsaucijsjes","kipsaucijsjes"
"NL","Minneola","minneola"
"NL","Pistachenoten","pistachenoten"
"NL","Medium currypoeder","medium-currypoeder"
"NL","Bruin mosterdzaad","bruin-mosterdzaad"
"BE","Oosterse notenmix","oosterse-notenmix"
"BE","Rode lamuyo-paprika","rode-lamuyo-paprika"
"BE","Groene tijgertomaat","groene-tijgertomaat"
"BE","Medium currypoeder","medium-currypoeder"
"BE","Bruin mosterdzaad","bruin-mosterdzaad"
"BE","Kipsaucijsjes","kipsaucijsjes"
"BE","Pistachenoten","pistachenoten"
"BE","Minneola","minneola"
"NL","Javaanse sticks","javaanse-sticks"
"BE","Javaanse sticks","javaanse-sticks"
"AU","wasabi","wasabi"
"NL","Rundermerguezworstjes","rundermerguezworstjes"
"NL","Karwijzaad","karwijzaad"
"GB","Streaky Bacon","streaky-bacon"
"NL","Tomatenbrood","tomatenbrood"
"NL","Kokosnoot","kokosnoot"
"NL","Oer-speltwafels","oer-speltwafels"
"NL","Groene olijven","groene-olijven"
"AU","Japanese tofu","japanese-tofu"
"BE","Rundermerguezworstjes","rundermerguezworstjes"
"BE","Karwijzaad","karwijzaad"
"BE","Groene olijven","groene-olijven"
"BE","Tomatenbrood","tomatenbrood"
"BE","Oer-speltwafels","oer-speltwafels"
"BE","Bakpoeder","bakpoeder"
"DE","Frisches Lorbeerblatt","frisches-lorbeerblatt"
"DE","Eiertomaten Dose","eiertomaten-dose"
"DE","Italienischer Hartkäse","italienischer-hartkase"
"DE","Rotwein","rotwein"
"AU","serano ham","serano-ham"
"DE","Putenbrustfilet","putenbrustfilet"
"DE","Getrocknetes Bohnenkraut","getrocknetes-bohnenkraut"
"DE","Instant Kaffeepulver","instant-kaffeepulver"
"GB","Lambs Lettuce and Bulls Blood Mix","lambs-lettuce-and-bulls-blood-mix"
"DE","Polenta","polenta"
"NL","Volgt","volgt"
"DE","Pumpernickel","pumpernickel"
"AT","Pumpernickel","pumpernickel"
"BE","Volgt","volgt"
"AT","Putenbrustfilet","putenbrustfilet"
"AT","Instant Kaffeepulver","instant-kaffeepulver"
"AT","Rotwein","rotwein"
"AT","Frisches Lorbeerblatt","frisches-lorbeerblatt"
"AT","Getrocknetes Bohnenkraut","getrocknetes-bohnenkraut"
"AT","Eiertomaten Dose","eiertomaten-dose"
"AT","Italienischer Hartkäse","italienischer-hartkase"
"AT","Kräuterfrischkäse","krauterfrischkase"
"AT","Polenta","polenta"
"DE","Hähnchenbrustfilet, bio","hahnchenbrustfilet-bio"
"DE","Grapefruit","grapefruit"
"DE","Orange, bio","orange-bio"
"DE","Muschelnudeln","muschelnudeln"
"DE","Orangenpfeffer","orangenpfeffer"
"US","Dried Porcini Mushrooms","dried-porcini-mushrooms"
"AU","bake-at-home burger buns","bake-at-home-burger-buns"
"AU","speedy rump steaks","speedy-rump-steaks"
"AU","butter beans","butter-beans"
"AU","mango chutney","mango-chutney"
"GB","Pointed Cabbage","pointed-cabbage"
"GB","Red Potato","red-potato"
"GB","Cumberland Sausage","cumberland-sausage"
"GB","Bamboo Skewers","bamboo-skewers"
"GB","Nutmeg","nutmeg"
"GB","Roasted and Ground Cumin Mix","roasted-and-ground-cumin-mix"
"AT","Hähnchenbrustfilet, bio","hahnchenbrustfilet-bio"
"AT","Grapefruit","grapefruit"
"AT","Orange, bio","orange-bio"
"AT","rote Currypaste","rote-currypaste"
"AT","Muschelnudeln","muschelnudeln"
"AT","Orangenpfeffer","orangenpfeffer"
"US","Persian Cucumber","persian-cucumber"
"AU","Bengal curry paste","bengal-curry-paste"
"AU","fresh pink ling","fresh-pink-ling"
"AU","filo pastry","filo-pastry"
"AU","bake-at-home wholemeal burger buns","bake-at-home-wholemeal-burger-buns"
"AU","smooth ricotta","smooth-ricotta"
"NL","Granola-mix","granola-mix"
"BE","Granola-mix","granola-mix"
"NL","Spekblokjes","spekblokjes"
"BE","Spekblokjes","spekblokjes"
"NL","Gekruide varkenshaasreepjes","gekruide-varkenshaasreepjes"
"NL","Oosterse groentenmix","oosterse-groentenmix"
"BE","Oosterse groentenmix","oosterse-groentenmix"
"BE","Gekruide varkenshaasreepjes","gekruide-varkenshaasreepjes"
"NL","Fettucini","fettucini"
"BE","Fettucini","fettucini"
"DE","Rinderfilet","rinderfilet"
"DE","Gyros-Gewürzmischung","gyros-gewurzmischung"
"DE","Gemischte Saaten","gemischte-saaten"
"DE","Jalapeño","jalapeno"
"DE","Ziegenkäse","ziegenkase"
"DE","Indische Paneer-Gewürzmischung","indische-paneer-gewurzmischung"
"AU","bake-at-home ciabatta","bake-at-home-ciabatta"
"NL","Arachideolie","arachideolie"
"NL","Eiernoedels","eiernoedels"
"NL","Maïzena","maizena"
"NL","Waterkastanjes","waterkastanjes"
"BE","Arachideolie","arachideolie"
"BE","Waterkastanjes","waterkastanjes"
"BE","Eiernoedels","eiernoedels"
"BE","Maïzena","maizena"
"US","Dried Chorizo","dried-chorizo"
"GB","Spiced Honey Mustard","spiced-honey-mustard"
"DE","Gemischte Kerne","gemischte-kerne"
"BE","Steranijs","steranijs"
"GB","Omega Sprinkles","omega-sprinkles"
"GB","Breadcrumbs","breadcrumbs"
"NL","Veldsla-radicchiomelange","veldsla-radicchiomelange"
"AT","JO - Tomate","jo-tomate"
"AT","Gemischte Kerne","gemischte-kerne"
"AT","Rinderfilet","rinderfilet"
"AT","Jalapeño","jalapeno"
"AT","Ziegenkäse","ziegenkase"
"AT","Gyros-Gewürzmischung","gyros-gewurzmischung"
"AT","Indische Paneer-Gewürzmischung","indische-paneer-gewurzmischung"
"NL","Mezzaluna met geitenkaas en citroen","mezzaluna-met-geitenkaas-en-citroen"
"NL","Pompelmoes","pompelmoes"
"NL","Rookvlees","rookvlees"
"NL","Aardbeien","aardbeien"
"NL","Appel-frambozenspread","appel-frambozenspread"
"NL","Paashaan","paashaan"
"NL","Venkelzaad","venkelzaad"
"NL","Verse laurierblad","verse-laurierblad"
"BE","Veldsla-radicchiomelange","veldsla-radicchiomelange"
"BE","Verse laurierblad","verse-laurierblad"
"BE","Venkelzaad","venkelzaad"
"BE","Mezzaluna met geitenkaas en citroen","mezzaluna-met-geitenkaas-en-citroen"
"BE","Rookvlees","rookvlees"
"BE","Pompelmoes","pompelmoes"
"BE","Paashaan","paashaan"
"BE","Appel-frambozenspread","appel-frambozenspread"
"BE","Aardbeien","aardbeien"
"DE","Kirschtomaten bunt","kirschtomaten-bunt"
"AT","Kirschtomaten bunt","kirschtomaten-bunt"
"DE","Muskatnussblüte gemahlen","muskatnussblute-gemahlen"
"DE","Kelchnudeln","kelchnudeln"
"US","Tortillas, 6-inch Flour","tortillas-6-inch-flour"
"DE","Puten-Salami Pralinen Jalapeño","puten-salami-pralinen-jalapeno"
"DE","Limette, bio","limette-bio"
"DE","Semmelbrösel mit Sesam","semmelbrosel-mit-sesam"
"DE","Gewürzmischung, Rauchige Gemüsepfanne","gewurzmischung-rauchige-gemusepfanne"
"DE","Balsamico-Essig, hell","balsamico-essig-hell"
"US","Beef Tenderloin Tips","beef-tenderloin-tips"
"AU","baby corn","baby-corn"
"AU","bake-at-home rolls","bake-at-home-rolls"
"AU","cooked mussels","cooked-mussels"
"AU","mild chorizo","mild-chorizo"
"AU","Greek yoghurt","greek-yoghurt"
"GB","Cod","cod"
